,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
396,396,2018-04-01 07:30:56,960,3039,42.07,27056,0,0,0
397,397,2018-04-01 07:32:02,371,1865,53.69,27122,0,0,0
398,398,2018-04-01 07:32:29,193,4526,83.4,27149,0,0,0
399,399,2018-04-01 07:32:36,793,1960,16.9,27156,0,0,0
400,400,2018-04-01 07:32:36,1,876,36.12,27156,0,0,0
401,401,2018-04-01 07:32:39,35,867,63.17,27159,0,0,0
402,402,2018-04-01 07:32:40,177,3411,37.16,27160,0,0,0
403,403,2018-04-01 07:34:16,249,4933,14.64,27256,0,0,0
404,404,2018-04-01 07:34:19,830,610,93.3,27259,0,0,0
405,405,2018-04-01 07:34:22,999,623,7.44,27262,0,0,0
406,406,2018-04-01 07:34:25,701,645,23.93,27265,0,0,0
407,407,2018-04-01 07:35:14,26,4492,80.31,27314,0,0,0
408,408,2018-04-01 07:35:46,131,1695,32.13,27346,0,0,0
409,409,2018-04-01 07:35:58,315,3267,53.19,27358,0,0,0
410,410,2018-04-01 07:36:05,164,3536,38.25,27365,0,0,0
411,411,2018-04-01 07:36:45,249,2763,24.16,27405,0,0,0
412,412,2018-04-01 07:36:53,833,3041,36.65,27413,0,0,0
413,413,2018-04-01 07:37:11,689,1609,185.81,27431,0,0,0
414,414,2018-04-01 07:37:21,340,4248,26.9,27441,0,0,0
415,415,2018-04-01 07:37:46,825,1470,47.85,27466,0,0,0
416,416,2018-04-01 07:37:57,271,2734,18.49,27477,0,0,0
417,417,2018-04-01 07:38:03,815,260,4.14,27483,0,0,0
418,418,2018-04-01 07:39:08,228,1769,100.46,27548,0,0,0
419,419,2018-04-01 07:39:53,212,3126,70.34,27593,0,0,0
420,420,2018-04-01 07:40:55,439,3268,9.04,27655,0,0,0
421,421,2018-04-01 07:41:20,925,262,13.38,27680,0,0,0
422,422,2018-04-01 07:41:47,900,691,54.72,27707,0,0,0
423,423,2018-04-01 07:42:28,314,3211,101.5,27748,0,0,0
424,424,2018-04-01 07:42:54,918,4310,6.61,27774,0,0,0
425,425,2018-04-01 07:43:26,174,4261,55.04,27806,0,0,0
426,426,2018-04-01 07:44:55,171,1958,111.69,27895,0,0,0
427,427,2018-04-01 07:45:06,894,3177,3.32,27906,0,0,0
428,428,2018-04-01 07:45:53,526,748,78.47,27953,0,0,0
429,429,2018-04-01 07:46:05,862,243,77.12,27965,0,0,0
430,430,2018-04-01 07:46:39,838,3398,6.5,27999,0,0,0
431,431,2018-04-01 07:47:43,254,4669,81.05,28063,0,0,0
432,432,2018-04-01 07:48:51,38,557,29.12,28131,0,0,0
433,433,2018-04-01 07:49:29,741,1220,11.26,28169,0,0,0
434,434,2018-04-01 07:49:39,637,1037,52.73,28179,0,0,0
435,435,2018-04-01 07:49:39,899,4339,121.73,28179,0,0,0
436,436,2018-04-01 07:50:09,637,1571,45.36,28209,0,0,0
437,437,2018-04-01 07:50:28,971,2033,42.33,28228,0,0,0
438,438,2018-04-01 07:51:06,782,4566,42.78,28266,0,0,0
439,439,2018-04-01 07:51:12,97,1191,16.47,28272,0,0,0
440,440,2018-04-01 07:51:23,799,3058,38.04,28283,0,0,0
441,441,2018-04-01 07:54:49,794,2337,59.43,28489,0,0,0
442,442,2018-04-01 07:55:55,824,4166,66.15,28555,0,0,0
443,443,2018-04-01 07:56:06,578,2658,154.67,28566,0,0,0
444,444,2018-04-01 07:57:07,246,4090,85.32,28627,0,0,0
445,445,2018-04-01 07:57:09,942,4492,66.48,28629,0,0,0
446,446,2018-04-01 07:57:11,464,2192,104.16,28631,0,0,0
447,447,2018-04-01 07:58:34,94,2137,74.24,28714,0,0,0
448,448,2018-04-01 07:58:36,255,529,93.22,28716,0,0,0
449,449,2018-04-01 07:58:40,419,1001,2.88,28720,0,0,0
450,450,2018-04-01 07:58:56,409,4039,50.62,28736,0,0,0
451,451,2018-04-01 07:59:16,450,667,154.28,28756,0,0,0
452,452,2018-04-01 07:59:17,999,4858,105.16,28757,0,0,0
453,453,2018-04-01 07:59:52,540,4412,91.51,28792,0,0,0
454,454,2018-04-01 08:00:47,117,1528,65.02,28847,0,0,0
455,455,2018-04-01 08:00:48,454,3150,63.35,28848,0,0,0
456,456,2018-04-01 08:01:13,924,3626,3.39,28873,0,0,0
457,457,2018-04-01 08:02:02,840,3446,64.0,28922,0,0,0
458,458,2018-04-01 08:02:32,720,1101,157.84,28952,0,0,0
459,459,2018-04-01 08:02:41,152,4514,44.56,28961,0,0,0
460,460,2018-04-01 08:03:59,667,386,77.84,29039,0,0,0
461,461,2018-04-01 08:04:30,499,1539,82.3,29070,0,0,0
462,462,2018-04-01 08:05:18,471,4900,21.48,29118,0,0,0
463,463,2018-04-01 08:05:23,165,923,11.28,29123,0,0,0
464,464,2018-04-01 08:06:31,429,142,25.26,29191,0,0,0
465,465,2018-04-01 08:06:33,939,2067,138.95,29193,0,0,0
466,466,2018-04-01 08:06:44,354,643,21.65,29204,0,0,0
467,467,2018-04-01 08:06:51,112,4890,28.69,29211,0,0,0
468,468,2018-04-01 08:08:29,240,3944,21.59,29309,0,0,0
469,469,2018-04-01 08:08:33,559,2674,18.02,29313,0,0,0
470,470,2018-04-01 08:09:22,714,1462,161.41,29362,0,0,0
471,471,2018-04-01 08:09:22,114,2968,81.33,29362,0,0,0
472,472,2018-04-01 08:09:41,342,1459,4.99,29381,0,0,0
473,473,2018-04-01 08:10:01,926,3641,62.58,29401,0,0,0
474,474,2018-04-01 08:10:09,497,3000,0.89,29409,0,0,0
475,475,2018-04-01 08:10:46,925,2181,51.78,29446,0,0,0
476,476,2018-04-01 08:11:47,40,3628,107.77,29507,0,0,0
477,477,2018-04-01 08:11:54,798,4116,63.35,29514,0,0,0
478,478,2018-04-01 08:12:33,988,2606,66.23,29553,0,0,0
479,479,2018-04-01 08:12:37,813,316,176.1,29557,0,0,0
480,480,2018-04-01 08:12:38,131,3308,94.2,29558,0,0,0
481,481,2018-04-01 08:12:41,97,2977,5.62,29561,0,0,0
482,482,2018-04-01 08:12:53,889,4546,3.46,29573,0,0,0
483,483,2018-04-01 08:13:10,270,471,6.14,29590,0,0,0
484,484,2018-04-01 08:13:17,947,4131,34.93,29597,0,0,0
485,485,2018-04-01 08:14:02,732,4626,58.85,29642,0,0,0
486,486,2018-04-01 08:15:05,107,1701,11.62,29705,0,0,0
487,487,2018-04-01 08:15:12,403,1713,59.02,29712,0,0,0
488,488,2018-04-01 08:15:55,624,1306,19.52,29755,0,0,0
489,489,2018-04-01 08:17:57,743,2067,11.49,29877,0,0,0
490,490,2018-04-01 08:18:06,909,1225,12.86,29886,0,0,0
491,491,2018-04-01 08:18:30,149,1616,23.78,29910,0,0,0
492,492,2018-04-01 08:18:37,37,4910,22.16,29917,0,0,0
493,493,2018-04-01 08:19:17,859,1261,5.71,29957,0,0,0
494,494,2018-04-01 08:19:35,134,3096,54.06,29975,0,0,0
495,495,2018-04-01 08:20:42,642,3737,74.04,30042,0,0,0
496,496,2018-04-01 08:22:19,568,742,44.5,30139,0,0,0
497,497,2018-04-01 08:23:07,77,3113,120.35,30187,0,0,0
498,498,2018-04-01 08:24:05,4,2420,102.55,30245,0,0,0
499,499,2018-04-01 08:24:12,454,3957,135.41,30252,0,0,0
500,500,2018-04-01 08:25:23,935,269,7.55,30323,0,0,0
501,501,2018-04-01 08:25:35,853,3113,7.86,30335,0,0,0
502,502,2018-04-01 08:25:41,584,4926,50.75,30341,0,0,0
503,503,2018-04-01 08:26:01,323,3571,9.54,30361,0,0,0
504,504,2018-04-01 08:26:50,247,195,9.94,30410,0,0,0
505,505,2018-04-01 08:27:34,388,2955,31.96,30454,0,0,0
506,506,2018-04-01 08:28:32,294,1284,102.93,30512,0,0,0
507,507,2018-04-01 08:29:06,129,3643,50.79,30546,0,0,0
508,508,2018-04-01 08:29:16,45,3909,58.7,30556,0,0,0
509,509,2018-04-01 08:29:40,154,1581,33.77,30580,0,0,0
510,510,2018-04-01 08:30:02,864,2253,96.83,30602,0,0,0
511,511,2018-04-01 08:30:33,298,2584,39.9,30633,0,0,0
512,512,2018-04-01 08:30:55,913,187,87.85,30655,0,0,0
513,513,2018-04-01 08:31:27,577,2582,86.27,30687,0,0,0
514,514,2018-04-01 08:32:11,140,1184,84.69,30731,0,0,0
515,515,2018-04-01 08:33:01,50,4155,10.95,30781,0,0,0
516,516,2018-04-01 08:33:03,964,4353,77.08,30783,0,0,0
517,517,2018-04-01 08:33:07,20,2480,6.46,30787,0,0,0
518,518,2018-04-01 08:34:01,98,4932,7.18,30841,0,0,0
519,519,2018-04-01 08:34:42,621,3772,68.81,30882,0,0,0
520,520,2018-04-01 08:34:56,186,3666,97.21,30896,0,0,0
521,521,2018-04-01 08:35:34,134,1536,94.76,30934,0,0,0
522,522,2018-04-01 08:35:45,926,1252,122.7,30945,0,0,0
523,523,2018-04-01 08:36:33,213,1114,82.21,30993,0,0,0
524,524,2018-04-01 08:36:44,987,172,64.5,31004,0,0,0
525,525,2018-04-01 08:37:03,519,430,43.45,31023,0,0,0
526,526,2018-04-01 08:37:21,104,82,23.38,31041,0,0,0
527,527,2018-04-01 08:37:26,658,4843,56.02,31046,0,0,0
528,528,2018-04-01 08:37:34,855,982,105.25,31054,0,0,0
529,529,2018-04-01 08:37:42,4,1446,139.97,31062,0,0,0
530,530,2018-04-01 08:37:53,638,3052,10.1,31073,0,0,0
531,531,2018-04-01 08:38:01,474,1373,5.55,31081,0,0,0
532,532,2018-04-01 08:38:13,275,1736,30.32,31093,0,0,0
533,533,2018-04-01 08:38:26,337,572,34.62,31106,0,0,0
534,534,2018-04-01 08:38:28,651,1525,62.42,31108,0,0,0
535,535,2018-04-01 08:38:34,88,3299,41.52,31114,0,0,0
536,536,2018-04-01 08:38:39,841,3686,70.49,31119,0,0,0
537,537,2018-04-01 08:38:42,789,3393,65.66,31122,0,0,0
538,538,2018-04-01 08:39:52,311,1746,8.22,31192,0,0,0
539,539,2018-04-01 08:40:46,478,1039,29.12,31246,0,0,0
540,540,2018-04-01 08:41:10,244,4963,9.42,31270,0,0,0
541,541,2018-04-01 08:41:57,198,4249,170.62,31317,0,0,0
542,542,2018-04-01 08:42:10,154,3017,56.82,31330,0,0,0
543,543,2018-04-01 08:42:57,97,3512,4.78,31377,0,0,0
544,544,2018-04-01 08:43:05,405,110,43.8,31385,0,0,0
545,545,2018-04-01 08:43:05,36,3368,8.94,31385,0,0,0
546,546,2018-04-01 08:43:16,36,2733,5.1,31396,0,0,0
547,547,2018-04-01 08:44:05,195,3196,26.48,31445,0,0,0
548,548,2018-04-01 08:45:33,180,1021,7.19,31533,0,0,0
549,549,2018-04-01 08:46:17,323,217,8.33,31577,0,0,0
550,550,2018-04-01 08:46:56,955,4542,40.63,31616,0,0,0
551,551,2018-04-01 08:47:15,83,852,82.71,31635,0,0,0
552,552,2018-04-01 08:47:21,668,202,68.53,31641,0,0,0
553,553,2018-04-01 08:47:32,421,4813,40.27,31652,0,0,0
554,554,2018-04-01 08:47:36,100,1714,10.61,31656,0,0,0
555,555,2018-04-01 08:47:41,968,883,68.64,31661,0,0,0
556,556,2018-04-01 08:47:44,290,3329,40.0,31664,0,0,0
557,557,2018-04-01 08:48:33,155,4976,42.78,31713,0,0,0
558,558,2018-04-01 08:48:42,121,750,32.26,31722,0,0,0
559,559,2018-04-01 08:49:25,666,3494,63.69,31765,0,0,0
560,560,2018-04-01 08:50:47,555,505,6.17,31847,0,0,0
561,561,2018-04-01 08:51:36,992,1423,54.99,31896,0,0,0
562,562,2018-04-01 08:51:37,651,770,95.49,31897,0,0,0
563,563,2018-04-01 08:52:34,940,1791,22.32,31954,0,0,0
564,564,2018-04-01 08:52:57,27,2782,23.56,31977,0,0,0
565,565,2018-04-01 08:53:33,841,1583,111.26,32013,0,0,0
566,566,2018-04-01 08:53:34,876,481,3.94,32014,0,0,0
567,567,2018-04-01 08:53:49,292,945,74.7,32029,0,0,0
568,568,2018-04-01 08:54:16,919,2714,2.05,32056,0,0,0
569,569,2018-04-01 08:54:19,942,2940,43.87,32059,0,0,0
570,570,2018-04-01 08:54:58,938,3409,41.7,32098,0,0,0
571,571,2018-04-01 08:55:07,706,4399,52.38,32107,0,0,0
572,572,2018-04-01 08:55:19,199,3389,33.04,32119,0,0,0
573,573,2018-04-01 08:56:10,652,1044,142.79,32170,0,0,0
574,574,2018-04-01 08:57:49,605,4057,24.35,32269,0,0,0
575,575,2018-04-01 08:58:00,697,1340,6.69,32280,0,0,0
576,576,2018-04-01 08:58:02,27,2391,58.37,32282,0,0,0
577,577,2018-04-01 08:58:53,781,2093,58.8,32333,0,0,0
578,578,2018-04-01 08:59:11,79,958,128.94,32351,0,0,0
579,579,2018-04-01 08:59:25,418,2480,92.99,32365,0,0,0
580,580,2018-04-01 08:59:25,971,1413,61.31,32365,0,0,0
581,581,2018-04-01 08:59:51,826,2414,26.04,32391,0,0,0
582,582,2018-04-01 08:59:59,365,3045,4.42,32399,0,0,0
583,583,2018-04-01 09:01:13,403,3623,112.61,32473,0,0,0
584,584,2018-04-01 09:01:38,228,4126,78.22,32498,0,0,0
585,585,2018-04-01 09:01:40,302,4874,8.59,32500,0,0,0
586,586,2018-04-01 09:01:53,901,3933,124.43,32513,0,0,0
587,587,2018-04-01 09:02:11,620,2889,80.37,32531,0,0,0
588,588,2018-04-01 09:02:40,716,1154,12.52,32560,0,0,0
589,589,2018-04-01 09:02:46,672,441,34.24,32566,0,0,0
590,590,2018-04-01 09:02:53,787,2736,62.91,32573,0,0,0
591,591,2018-04-01 09:05:00,815,1746,114.96,32700,0,0,0
592,592,2018-04-01 09:06:30,668,749,92.84,32790,0,0,0
593,593,2018-04-01 09:07:17,865,4381,18.76,32837,0,0,0
594,594,2018-04-01 09:07:37,311,600,75.15,32857,0,0,0
595,595,2018-04-01 09:08:21,17,2046,101.89,32901,0,0,0
596,596,2018-04-01 09:09:05,293,3605,64.12,32945,0,0,0
597,597,2018-04-01 09:10:09,997,4344,51.5,33009,0,0,0
598,598,2018-04-01 09:13:37,211,2354,109.5,33217,0,0,0
599,599,2018-04-01 09:13:49,314,959,98.0,33229,0,0,0
600,600,2018-04-01 09:13:50,136,4041,56.54,33230,0,0,0
601,601,2018-04-01 09:14:41,92,4994,100.39,33281,0,0,0
602,602,2018-04-01 09:15:40,598,1161,75.49,33340,0,0,0
603,603,2018-04-01 09:15:52,824,4903,50.93,33352,0,0,0
604,604,2018-04-01 09:15:53,807,3309,15.14,33353,0,0,0
605,605,2018-04-01 09:16:04,796,2348,13.26,33364,0,0,0
606,606,2018-04-01 09:16:11,891,4564,91.91,33371,0,0,0
607,607,2018-04-01 09:16:22,694,3508,23.93,33382,0,0,0
608,608,2018-04-01 09:16:29,424,4437,80.32,33389,0,0,0
609,609,2018-04-01 09:16:42,505,1007,14.63,33402,0,0,0
610,610,2018-04-01 09:17:19,933,4084,100.31,33439,0,0,0
611,611,2018-04-01 09:17:45,585,1082,77.99,33465,0,0,0
612,612,2018-04-01 09:17:57,474,458,12.13,33477,0,0,0
613,613,2018-04-01 09:18:54,380,3538,4.71,33534,0,0,0
614,614,2018-04-01 09:19:08,378,160,74.31,33548,0,0,0
615,615,2018-04-01 09:19:45,703,523,70.16,33585,0,0,0
616,616,2018-04-01 09:20:36,858,2929,57.66,33636,0,0,0
617,617,2018-04-01 09:20:39,382,1714,1.21,33639,0,0,0
618,618,2018-04-01 09:20:51,304,2220,59.32,33651,0,0,0
619,619,2018-04-01 09:21:46,452,2343,69.62,33706,0,0,0
620,620,2018-04-01 09:21:53,441,4688,103.71,33713,0,0,0
621,621,2018-04-01 09:23:09,149,1109,32.07,33789,0,0,0
622,622,2018-04-01 09:23:13,818,623,87.56,33793,0,0,0
623,623,2018-04-01 09:23:27,279,3575,48.45,33807,0,0,0
624,624,2018-04-01 09:24:07,302,4729,5.94,33847,0,0,0
625,625,2018-04-01 09:24:15,554,3273,26.14,33855,0,0,0
626,626,2018-04-01 09:24:21,982,3586,41.27,33861,0,0,0
627,627,2018-04-01 09:25:44,791,4605,99.24,33944,0,0,0
628,628,2018-04-01 09:26:36,571,1316,65.38,33996,0,0,0
629,629,2018-04-01 09:27:15,499,4013,66.47,34035,0,0,0
630,630,2018-04-01 09:28:25,102,4869,7.85,34105,0,0,0
631,631,2018-04-01 09:28:28,525,3807,80.22,34108,0,0,0
632,632,2018-04-01 09:28:41,389,3298,58.43,34121,0,0,0
633,633,2018-04-01 09:29:02,82,1488,27.86,34142,0,0,0
634,634,2018-04-01 09:29:04,944,234,35.96,34144,0,0,0
635,635,2018-04-01 09:30:04,270,1212,13.56,34204,0,0,0
636,636,2018-04-01 09:30:38,359,2991,60.17,34238,0,0,0
637,637,2018-04-01 09:31:45,761,1654,85.95,34305,0,0,0
638,638,2018-04-01 09:31:54,71,2966,122.32,34314,0,0,0
639,639,2018-04-01 09:33:20,74,2278,54.65,34400,0,0,0
640,640,2018-04-01 09:33:23,741,72,13.32,34403,0,0,0
641,641,2018-04-01 09:33:25,769,903,90.24,34405,0,0,0
642,642,2018-04-01 09:33:40,467,2907,53.6,34420,0,0,0
643,643,2018-04-01 09:34:13,893,1704,2.86,34453,0,0,0
644,644,2018-04-01 09:34:17,444,2472,17.95,34457,0,0,0
645,645,2018-04-01 09:34:24,266,820,2.32,34464,0,0,0
646,646,2018-04-01 09:34:28,758,435,23.27,34468,0,0,0
647,647,2018-04-01 09:34:30,162,4857,74.15,34470,0,0,0
648,648,2018-04-01 09:34:34,745,1841,52.16,34474,0,0,0
649,649,2018-04-01 09:35:08,164,584,53.71,34508,0,0,0
650,650,2018-04-01 09:35:29,478,808,36.65,34529,0,0,0
651,651,2018-04-01 09:35:42,413,4693,158.55,34542,0,0,0
652,652,2018-04-01 09:36:05,849,4218,113.17,34565,0,0,0
653,653,2018-04-01 09:36:08,665,4045,26.01,34568,0,0,0
654,654,2018-04-01 09:36:13,506,3950,58.07,34573,0,0,0
655,655,2018-04-01 09:36:25,916,3057,16.21,34585,0,0,0
656,656,2018-04-01 09:36:27,608,4994,40.08,34587,0,0,0
657,657,2018-04-01 09:37:07,713,3726,53.29,34627,0,0,0
658,658,2018-04-01 09:37:52,275,562,25.77,34672,0,0,0
659,659,2018-04-01 09:38:10,107,4099,14.59,34690,0,0,0
660,660,2018-04-01 09:38:29,755,2382,38.77,34709,0,0,0
661,661,2018-04-01 09:39:41,667,4615,59.7,34781,0,0,0
662,662,2018-04-01 09:40:17,947,1960,34.16,34817,0,0,0
663,663,2018-04-01 09:40:33,4,1939,16.39,34833,0,0,0
664,664,2018-04-01 09:41:00,650,973,47.31,34860,0,0,0
665,665,2018-04-01 09:41:15,407,4411,27.22,34875,0,0,0
666,666,2018-04-01 09:41:23,629,3057,37.1,34883,0,0,0
667,667,2018-04-01 09:41:50,633,287,103.41,34910,0,0,0
668,668,2018-04-01 09:43:13,380,3217,93.78,34993,0,0,0
669,669,2018-04-01 09:43:20,360,2920,39.61,35000,0,0,0
670,670,2018-04-01 09:43:44,134,3244,94.54,35024,0,0,0
671,671,2018-04-01 09:44:39,861,2774,5.67,35079,0,0,0
672,672,2018-04-01 09:45:39,213,852,51.72,35139,0,0,0
673,673,2018-04-01 09:45:42,162,1700,56.53,35142,0,0,0
674,674,2018-04-01 09:46:10,264,3683,179.4,35170,0,0,0
675,675,2018-04-01 09:46:19,246,2762,3.26,35179,0,0,0
676,676,2018-04-01 09:47:33,815,40,143.14,35253,0,0,0
677,677,2018-04-01 09:47:47,300,2255,144.97,35267,0,0,0
678,678,2018-04-01 09:48:17,310,388,88.55,35297,0,0,0
679,679,2018-04-01 09:48:41,452,4933,53.4,35321,0,0,0
680,680,2018-04-01 09:48:44,919,4860,37.86,35324,0,0,0
681,681,2018-04-01 09:48:50,594,4360,7.4,35330,0,0,0
682,682,2018-04-01 09:49:23,418,1300,134.53,35363,0,0,0
683,683,2018-04-01 09:49:34,750,3698,167.74,35374,0,0,0
684,684,2018-04-01 09:49:47,839,1161,20.47,35387,0,0,0
685,685,2018-04-01 09:50:18,237,4720,30.37,35418,0,0,0
686,686,2018-04-01 09:50:28,616,52,3.7,35428,0,0,0
687,687,2018-04-01 09:50:32,689,4305,71.72,35432,0,0,0
688,688,2018-04-01 09:50:40,919,3224,13.17,35440,0,0,0
689,689,2018-04-01 09:50:42,574,2285,29.7,35442,0,0,0
690,690,2018-04-01 09:50:55,624,282,22.74,35455,0,0,0
691,691,2018-04-01 09:51:03,910,4882,56.73,35463,0,0,0
692,692,2018-04-01 09:51:54,679,4652,15.07,35514,0,0,0
693,693,2018-04-01 09:52:29,688,2337,78.77,35549,0,0,0
694,694,2018-04-01 09:52:36,556,2870,7.27,35556,0,0,0
695,695,2018-04-01 09:53:17,757,981,76.94,35597,0,0,0
696,696,2018-04-01 09:53:18,651,4123,108.28,35598,0,0,0
697,697,2018-04-01 09:53:34,925,2789,40.27,35614,0,0,0
698,698,2018-04-01 09:53:51,181,1706,58.25,35631,0,0,0
699,699,2018-04-01 09:54:15,993,362,7.69,35655,0,0,0
700,700,2018-04-01 09:55:26,356,487,66.72,35726,0,0,0
701,701,2018-04-01 09:55:33,281,456,64.65,35733,0,0,0
702,702,2018-04-01 09:55:57,789,2926,38.28,35757,0,0,0
703,703,2018-04-01 09:56:05,88,978,76.27,35765,0,0,0
704,704,2018-04-01 09:57:10,856,2098,56.62,35830,0,0,0
705,705,2018-04-01 09:58:09,817,873,13.95,35889,0,0,0
706,706,2018-04-01 09:58:31,409,3799,82.84,35911,0,0,0
707,707,2018-04-01 09:58:47,191,3853,76.21,35927,0,0,0
708,708,2018-04-01 09:59:40,842,4925,8.71,35980,0,0,0
709,709,2018-04-01 10:00:20,350,4568,25.25,36020,0,0,0
710,710,2018-04-01 10:00:21,838,3438,6.07,36021,0,0,0
711,711,2018-04-01 10:00:42,209,1404,36.47,36042,0,0,0
712,712,2018-04-01 10:01:32,370,1398,10.49,36092,0,0,0
713,713,2018-04-01 10:01:54,267,1009,4.88,36114,0,0,0
714,714,2018-04-01 10:02:01,288,4920,142.0,36121,0,0,0
715,715,2018-04-01 10:02:12,579,2142,26.58,36132,0,0,0
716,716,2018-04-01 10:02:24,556,4193,3.12,36144,0,0,0
717,717,2018-04-01 10:02:38,711,4780,74.17,36158,0,0,0
718,718,2018-04-01 10:03:24,821,3325,0.98,36204,0,0,0
719,719,2018-04-01 10:04:08,884,4380,22.09,36248,0,0,0
720,720,2018-04-01 10:04:38,544,2056,41.54,36278,0,0,0
721,721,2018-04-01 10:04:46,565,2805,50.43,36286,0,0,0
722,722,2018-04-01 10:04:51,576,4764,75.19,36291,0,0,0
723,723,2018-04-01 10:06:17,267,290,6.32,36377,0,0,0
724,724,2018-04-01 10:06:18,918,652,2.79,36378,0,0,0
725,725,2018-04-01 10:06:48,880,917,61.45,36408,0,0,0
726,726,2018-04-01 10:07:49,390,670,12.75,36469,0,0,0
727,727,2018-04-01 10:08:04,370,3294,2.68,36484,0,0,0
728,728,2018-04-01 10:08:19,36,569,15.2,36499,0,0,0
729,729,2018-04-01 10:08:38,537,1636,49.84,36518,0,0,0
730,730,2018-04-01 10:09:15,775,787,36.17,36555,0,0,0
731,731,2018-04-01 10:10:19,821,4118,83.88,36619,0,0,0
732,732,2018-04-01 10:10:35,293,3605,87.22,36635,0,0,0
733,733,2018-04-01 10:11:02,664,4145,168.76,36662,0,0,0
734,734,2018-04-01 10:11:18,970,2200,94.4,36678,0,0,0
735,735,2018-04-01 10:11:37,483,2843,18.83,36697,0,0,0
736,736,2018-04-01 10:11:55,935,4199,5.01,36715,0,0,0
737,737,2018-04-01 10:11:56,524,4689,39.19,36716,0,0,0
738,738,2018-04-01 10:12:14,437,2749,68.87,36734,0,0,0
739,739,2018-04-01 10:12:17,416,86,28.41,36737,0,0,0
740,740,2018-04-01 10:12:37,421,4813,14.33,36757,0,0,0
741,741,2018-04-01 10:12:50,960,1243,74.26,36770,0,0,0
742,742,2018-04-01 10:13:00,861,2774,47.05,36780,0,0,0
743,743,2018-04-01 10:13:46,848,3708,15.78,36826,0,0,0
744,744,2018-04-01 10:13:59,832,3700,79.96,36839,0,0,0
745,745,2018-04-01 10:15:13,404,595,28.45,36913,0,0,0
746,746,2018-04-01 10:15:52,849,4218,14.69,36952,0,0,0
747,747,2018-04-01 10:15:55,223,3555,56.43,36955,0,0,0
748,748,2018-04-01 10:15:59,432,4476,17.79,36959,0,0,0
749,749,2018-04-01 10:17:15,154,1581,68.8,37035,0,0,0
750,750,2018-04-01 10:17:55,440,4801,17.34,37075,0,0,0
751,751,2018-04-01 10:18:04,89,555,43.16,37084,0,0,0
752,752,2018-04-01 10:19:08,584,2404,37.52,37148,0,0,0
753,753,2018-04-01 10:20:55,38,3579,27.83,37255,0,0,0
754,754,2018-04-01 10:21:09,187,4358,55.5,37269,0,0,0
755,755,2018-04-01 10:22:02,369,2743,43.37,37322,0,0,0
756,756,2018-04-01 10:22:31,801,869,31.33,37351,0,0,0
757,757,2018-04-01 10:23:49,900,3104,76.41,37429,0,0,0
758,758,2018-04-01 10:23:55,821,1905,70.74,37435,0,0,0
759,759,2018-04-01 10:24:05,617,2819,23.17,37445,0,0,0
760,760,2018-04-01 10:24:08,62,3829,60.57,37448,0,0,0
761,761,2018-04-01 10:25:32,298,1238,31.38,37532,0,0,0
762,762,2018-04-01 10:26:08,942,2246,70.78,37568,0,0,0
763,763,2018-04-01 10:26:14,314,674,37.87,37574,0,0,0
764,764,2018-04-01 10:26:31,675,1341,141.01,37591,0,0,0
765,765,2018-04-01 10:26:46,29,3687,157.87,37606,0,0,0
766,766,2018-04-01 10:27:03,356,4064,121.68,37623,0,0,0
767,767,2018-04-01 10:27:20,139,4334,57.4,37640,0,0,0
768,768,2018-04-01 10:27:53,261,123,31.2,37673,0,0,0
769,769,2018-04-01 10:28:10,27,525,40.56,37690,0,0,0
770,770,2018-04-01 10:28:23,749,2466,88.9,37703,0,0,0
771,771,2018-04-01 10:28:45,448,1564,51.33,37725,0,0,0
772,772,2018-04-01 10:29:06,117,1897,57.26,37746,0,0,0
773,773,2018-04-01 10:29:39,772,747,20.9,37779,0,0,0
774,774,2018-04-01 10:29:43,607,4238,74.93,37783,0,0,0
775,775,2018-04-01 10:29:45,41,3232,6.43,37785,0,0,0
776,776,2018-04-01 10:29:48,466,508,33.23,37788,0,0,0
777,777,2018-04-01 10:30:31,505,1982,39.7,37831,0,0,0
778,778,2018-04-01 10:30:37,155,4739,100.51,37837,0,0,0
779,779,2018-04-01 10:31:09,818,3428,56.51,37869,0,0,0
780,780,2018-04-01 10:31:24,194,4106,112.16,37884,0,0,0
781,781,2018-04-01 10:31:57,129,420,28.3,37917,0,0,0
782,782,2018-04-01 10:32:11,407,3987,2.79,37931,0,0,0
783,783,2018-04-01 10:32:31,652,3778,51.35,37951,0,0,0
784,784,2018-04-01 10:32:38,111,1715,10.24,37958,0,0,0
785,785,2018-04-01 10:32:56,851,3317,29.0,37976,0,0,0
786,786,2018-04-01 10:33:01,838,2305,16.4,37981,0,0,0
787,787,2018-04-01 10:33:49,162,4787,30.78,38029,0,0,0
788,788,2018-04-01 10:33:59,54,1249,61.18,38039,0,0,0
789,789,2018-04-01 10:34:34,713,3212,30.16,38074,0,0,0
790,790,2018-04-01 10:34:48,830,3743,75.5,38088,0,0,0
791,791,2018-04-01 10:36:59,349,1865,112.88,38219,0,0,0
792,792,2018-04-01 10:37:02,849,80,102.31,38222,0,0,0
793,793,2018-04-01 10:37:46,569,2750,106.4,38266,0,0,0
794,794,2018-04-01 10:38:12,249,4806,5.49,38292,0,0,0
